Episode no = 3680; won: False; Q(s,a) = 196.98747774403662; reward = -320.0; and epsilon = 0.5093333333333334, win percentage = 0.0, 2022-04-29 12:00:37
Episode no = 3690; won: False; Q(s,a) = 167.3039838929241; reward = -384.0; and epsilon = 0.508, win percentage = 0.0, 2022-04-29 12:00:55
Episode no = 3700; won: False; Q(s,a) = 169.87329207073606; reward = -435.0; and epsilon = 0.5066666666666666, win percentage = 0.0, 2022-04-29 12:01:07
Episode no = 3710; won: False; Q(s,a) = 171.81326416197064; reward = -444.0; and epsilon = 0.5053333333333334, win percentage = 0.0, 2022-04-29 12:01:27
Episode no = 3720; won: False; Q(s,a) = 199.99012414985842; reward = -163.0; and epsilon = 0.504, win percentage = 0.0, 2022-04-29 12:01:50
Episode no = 3730; won: False; Q(s,a) = 176.58086214476026; reward = -440.0; and epsilon = 0.5026666666666666, win percentage = 0.0, 2022-04-29 12:02:04
Episode no = 3740; won: False; Q(s,a) = 185.9235040531341; reward = -451.0; and epsilon = 0.5013333333333334, win percentage = 0.0, 2022-04-29 12:02:17
Episode no = 3750; won: False; Q(s,a) = 173.41430565267333; reward = -352.0; and epsilon = 0.5, win percentage = 0.0, 2022-04-29 12:02:39
Episode no = 3760; won: False; Q(s,a) = 205.74351627446896; reward = -243.0; and epsilon = 0.4986666666666667, win percentage = 0.0, 2022-04-29 12:03:07
Episode no = 3770; won: False; Q(s,a) = 184.56818401096692; reward = -386.0; and epsilon = 0.4973333333333333, win percentage = 0.0, 2022-04-29 12:03:20
Episode no = 3780; won: False; Q(s,a) = 272.27165185168593; reward = -393.0; and epsilon = 0.496, win percentage = 0.0, 2022-04-29 12:03:42
Episode no = 3790; won: False; Q(s,a) = 163.53534238795842; reward = -382.0; and epsilon = 0.4946666666666667, win percentage = 0.0, 2022-04-29 12:04:05
Episode no = 3800; won: False; Q(s,a) = 163.1998093787629; reward = -389.0; and epsilon = 0.4933333333333333, win percentage = 0.0, 2022-04-29 12:04:34
Episode no = 3810; won: False; Q(s,a) = 180.49738358325058; reward = -147.0; and epsilon = 0.492, win percentage = 0.0, 2022-04-29 12:05:13
Episode no = 3820; won: False; Q(s,a) = 167.38909558142535; reward = -426.0; and epsilon = 0.4906666666666667, win percentage = 0.0, 2022-04-29 12:05:30
Episode no = 3830; won: False; Q(s,a) = 184.90709756679388; reward = -84.0; and epsilon = 0.4893333333333333, win percentage = 0.0, 2022-04-29 12:05:57
Episode no = 3840; won: False; Q(s,a) = 179.0928327734998; reward = -446.0; and epsilon = 0.488, win percentage = 0.0, 2022-04-29 12:06:15
Episode no = 3850; won: False; Q(s,a) = 277.61561897046573; reward = -224.0; and epsilon = 0.4866666666666667, win percentage = 0.0, 2022-04-29 12:06:34
Episode no = 3860; won: False; Q(s,a) = 182.592504679254; reward = -408.0; and epsilon = 0.4853333333333333, win percentage = 0.0, 2022-04-29 12:06:49
Episode no = 3870; won: False; Q(s,a) = 185.5277986793382; reward = -154.0; and epsilon = 0.484, win percentage = 0.0, 2022-04-29 12:07:12
Episode no = 3880; won: False; Q(s,a) = 190.17678055618035; reward = -62.0; and epsilon = 0.4826666666666667, win percentage = 0.0, 2022-04-29 12:07:28
Episode no = 3890; won: False; Q(s,a) = 183.0135123260711; reward = -217.0; and epsilon = 0.4813333333333333, win percentage = 0.0, 2022-04-29 12:07:50
Episode no = 3900; won: False; Q(s,a) = 191.91772275287235; reward = -137.0; and epsilon = 0.48, win percentage = 0.0, 2022-04-29 12:08:10
Episode no = 3910; won: False; Q(s,a) = 172.04109813709272; reward = -297.0; and epsilon = 0.4786666666666667, win percentage = 0.0, 2022-04-29 12:08:35
Episode no = 3920; won: False; Q(s,a) = 248.51044609725983; reward = -340.0; and epsilon = 0.4773333333333334, win percentage = 0.0, 2022-04-29 12:08:58
Episode no = 3930; won: False; Q(s,a) = 176.2973970218603; reward = -433.0; and epsilon = 0.476, win percentage = 0.0, 2022-04-29 12:09:28
Episode no = 3940; won: False; Q(s,a) = 184.39319692884354; reward = -319.0; and epsilon = 0.4746666666666667, win percentage = 0.0, 2022-04-29 12:09:48
Episode no = 3950; won: False; Q(s,a) = 189.00590870415834; reward = -141.0; and epsilon = 0.4733333333333334, win percentage = 0.0, 2022-04-29 12:10:05
Episode no = 3960; won: False; Q(s,a) = 172.7668692912743; reward = -438.0; and epsilon = 0.472, win percentage = 0.0, 2022-04-29 12:10:31
Episode no = 3970; won: False; Q(s,a) = 192.5637573099165; reward = -318.0; and epsilon = 0.4706666666666667, win percentage = 0.0, 2022-04-29 12:10:52
Episode no = 3980; won: False; Q(s,a) = 217.6064974423507; reward = -126.0; and epsilon = 0.4693333333333334, win percentage = 0.0, 2022-04-29 12:11:13
Episode no = 3990; won: False; Q(s,a) = 213.43645913816653; reward = -279.0; and epsilon = 0.46799999999999997, win percentage = 0.0, 2022-04-29 12:11:37
Episode no = 4000; won: False; Q(s,a) = 164.4893783482031; reward = -279.0; and epsilon = 0.4666666666666667, win percentage = 0.0, 2022-04-29 12:12:04
Episode no = 4010; won: False; Q(s,a) = 195.39699137090787; reward = -311.0; and epsilon = 0.4653333333333334, win percentage = 0.0, 2022-04-29 12:12:26
Episode no = 4020; won: False; Q(s,a) = 180.07236603716765; reward = -419.0; and epsilon = 0.46399999999999997, win percentage = 0.0, 2022-04-29 12:12:40
Episode no = 4030; won: False; Q(s,a) = 202.81574801535427; reward = -282.0; and epsilon = 0.46266666666666667, win percentage = 0.0, 2022-04-29 12:13:09
Episode no = 4040; won: False; Q(s,a) = 190.31757072739765; reward = -226.0; and epsilon = 0.4613333333333334, win percentage = 0.0, 2022-04-29 12:13:44
Episode no = 4050; won: False; Q(s,a) = 219.23320381494452; reward = -148.0; and epsilon = 0.45999999999999996, win percentage = 0.0, 2022-04-29 12:14:10
Episode no = 4060; won: False; Q(s,a) = 185.98380108490264; reward = -345.0; and epsilon = 0.45866666666666667, win percentage = 0.0, 2022-04-29 12:14:26
Episode no = 4070; won: False; Q(s,a) = 174.58005163703228; reward = -177.0; and epsilon = 0.45733333333333337, win percentage = 0.0, 2022-04-29 12:14:47
Episode no = 4080; won: False; Q(s,a) = 176.08212082891788; reward = -377.0; and epsilon = 0.45599999999999996, win percentage = 0.0, 2022-04-29 12:15:11
Episode no = 4090; won: False; Q(s,a) = 217.07521317475098; reward = -111.0; and epsilon = 0.45466666666666666, win percentage = 0.0, 2022-04-29 12:15:37
Episode no = 4100; won: False; Q(s,a) = 172.41675340997188; reward = -293.0; and epsilon = 0.45333333333333337, win percentage = 0.1, 2022-04-29 12:16:05
Episode no = 4110; won: False; Q(s,a) = 195.9914637513553; reward = -273.0; and epsilon = 0.45199999999999996, win percentage = 0.0, 2022-04-29 12:16:33
Episode no = 4120; won: False; Q(s,a) = 162.38802004887336; reward = -374.0; and epsilon = 0.45066666666666666, win percentage = 0.0, 2022-04-29 12:16:52
Episode no = 4130; won: False; Q(s,a) = 233.81060437724318; reward = -213.0; and epsilon = 0.44933333333333336, win percentage = 0.0, 2022-04-29 12:17:16
Episode no = 4140; won: False; Q(s,a) = 182.56245822674165; reward = -410.0; and epsilon = 0.44799999999999995, win percentage = 0.0, 2022-04-29 12:17:37
Episode no = 4150; won: False; Q(s,a) = 200.331578565552; reward = -131.0; and epsilon = 0.44666666666666666, win percentage = 0.0, 2022-04-29 12:17:57
Episode no = 4160; won: False; Q(s,a) = 173.926638883004; reward = -284.0; and epsilon = 0.44533333333333336, win percentage = 0.0, 2022-04-29 12:18:23
Episode no = 4170; won: False; Q(s,a) = 235.60954152388854; reward = -236.0; and epsilon = 0.44399999999999995, win percentage = 0.0, 2022-04-29 12:18:43
Episode no = 4180; won: False; Q(s,a) = 175.3807190298163; reward = -447.0; and epsilon = 0.44266666666666665, win percentage = 0.0, 2022-04-29 12:18:59
Episode no = 4190; won: False; Q(s,a) = 265.56942355324315; reward = -348.0; and epsilon = 0.44133333333333336, win percentage = 0.0, 2022-04-29 12:19:17
Episode no = 4200; won: False; Q(s,a) = 173.23254855787727; reward = -298.0; and epsilon = 0.43999999999999995, win percentage = 0.0, 2022-04-29 12:19:37
Episode no = 4210; won: False; Q(s,a) = 216.7833303489383; reward = -154.0; and epsilon = 0.43866666666666665, win percentage = 0.0, 2022-04-29 12:20:17
Episode no = 4220; won: False; Q(s,a) = 179.2058994772175; reward = -275.0; and epsilon = 0.43733333333333335, win percentage = 0.0, 2022-04-29 12:20:33
Episode no = 4230; won: False; Q(s,a) = 206.57220409568282; reward = -466.0; and epsilon = 0.43600000000000005, win percentage = 0.0, 2022-04-29 12:20:53
Episode no = 4240; won: False; Q(s,a) = 196.07393259157112; reward = -229.0; and epsilon = 0.43466666666666665, win percentage = 0.0, 2022-04-29 12:21:30
Episode no = 4250; won: False; Q(s,a) = 187.06236982718582; reward = -126.0; and epsilon = 0.43333333333333335, win percentage = 0.0, 2022-04-29 12:22:00
Episode no = 4260; won: False; Q(s,a) = 221.14501692007053; reward = -83.0; and epsilon = 0.43200000000000005, win percentage = 0.0, 2022-04-29 12:22:19
Episode no = 4270; won: False; Q(s,a) = 208.86675496119958; reward = -249.0; and epsilon = 0.43066666666666664, win percentage = 0.0, 2022-04-29 12:22:47
Episode no = 4280; won: False; Q(s,a) = 177.5394849664344; reward = -201.0; and epsilon = 0.42933333333333334, win percentage = 0.0, 2022-04-29 12:23:04
Episode no = 4290; won: False; Q(s,a) = 179.06104447735737; reward = -426.0; and epsilon = 0.42800000000000005, win percentage = 0.0, 2022-04-29 12:23:17
Episode no = 4300; won: False; Q(s,a) = 180.6722318271221; reward = -17.0; and epsilon = 0.42666666666666664, win percentage = 0.0, 2022-04-29 12:23:29
Episode no = 4310; won: False; Q(s,a) = 185.4601700109671; reward = -315.0; and epsilon = 0.42533333333333334, win percentage = 0.0, 2022-04-29 12:23:43
Episode no = 4320; won: False; Q(s,a) = 258.5247328657178; reward = -298.0; and epsilon = 0.42400000000000004, win percentage = 0.0, 2022-04-29 12:24:02
Episode no = 4330; won: False; Q(s,a) = 190.25239582500916; reward = -447.0; and epsilon = 0.42266666666666663, win percentage = 0.0, 2022-04-29 12:24:27
Episode no = 4340; won: False; Q(s,a) = 188.6449006435259; reward = -317.0; and epsilon = 0.42133333333333334, win percentage = 0.0, 2022-04-29 12:24:50
Episode no = 4350; won: False; Q(s,a) = 206.36069406447697; reward = -378.0; and epsilon = 0.42000000000000004, win percentage = 0.0, 2022-04-29 12:25:07
Episode no = 4360; won: False; Q(s,a) = 209.5069522652149; reward = -235.0; and epsilon = 0.41866666666666663, win percentage = 0.0, 2022-04-29 12:25:25
Episode no = 4370; won: False; Q(s,a) = 180.72444235578772; reward = -240.0; and epsilon = 0.41733333333333333, win percentage = 0.0, 2022-04-29 12:25:41
Episode no = 4380; won: False; Q(s,a) = 180.8870780466523; reward = -288.0; and epsilon = 0.41600000000000004, win percentage = 0.0, 2022-04-29 12:26:08
Episode no = 4390; won: False; Q(s,a) = 174.08147325773493; reward = -435.0; and epsilon = 0.41466666666666663, win percentage = 0.0, 2022-04-29 12:26:25
Episode no = 4400; won: False; Q(s,a) = 179.84435268090542; reward = -383.0; and epsilon = 0.41333333333333333, win percentage = 0.0, 2022-04-29 12:26:44
Episode no = 4410; won: False; Q(s,a) = 224.57282825920862; reward = -207.0; and epsilon = 0.41200000000000003, win percentage = 0.0, 2022-04-29 12:27:16
Episode no = 4420; won: False; Q(s,a) = 203.5654521527184; reward = -125.0; and epsilon = 0.4106666666666666, win percentage = 0.0, 2022-04-29 12:27:37
Episode no = 4430; won: False; Q(s,a) = 177.633391815787; reward = -215.0; and epsilon = 0.4093333333333333, win percentage = 0.0, 2022-04-29 12:28:00
Episode no = 4440; won: False; Q(s,a) = 180.38100582897624; reward = -406.0; and epsilon = 0.40800000000000003, win percentage = 0.0, 2022-04-29 12:28:30
Episode no = 4450; won: False; Q(s,a) = 185.77254198048234; reward = -172.0; and epsilon = 0.4066666666666666, win percentage = 0.0, 2022-04-29 12:28:53
Episode no = 4460; won: False; Q(s,a) = 199.29042645442829; reward = -131.0; and epsilon = 0.4053333333333333, win percentage = 0.0, 2022-04-29 12:29:11
Episode no = 4470; won: False; Q(s,a) = 186.95674786019103; reward = -278.0; and epsilon = 0.404, win percentage = 0.0, 2022-04-29 12:29:34
Episode no = 4480; won: False; Q(s,a) = 197.36282539552164; reward = -203.0; and epsilon = 0.4026666666666666, win percentage = 0.0, 2022-04-29 12:29:52
Episode no = 4490; won: False; Q(s,a) = 193.87808061106756; reward = -95.0; and epsilon = 0.4013333333333333, win percentage = 0.0, 2022-04-29 12:30:08
Episode no = 4500; won: False; Q(s,a) = 188.3272038236633; reward = -229.0; and epsilon = 0.4, win percentage = 0.0, 2022-04-29 12:30:37
Episode no = 4510; won: False; Q(s,a) = 207.9962150372355; reward = -270.0; and epsilon = 0.3986666666666666, win percentage = 0.0, 2022-04-29 12:31:02
Episode no = 4520; won: False; Q(s,a) = 194.58811599841488; reward = -339.0; and epsilon = 0.3973333333333333, win percentage = 0.0, 2022-04-29 12:31:21
Episode no = 4530; won: False; Q(s,a) = 197.14108176798914; reward = -95.0; and epsilon = 0.396, win percentage = 0.0, 2022-04-29 12:31:39
Episode no = 4540; won: False; Q(s,a) = 237.11556754516207; reward = -250.0; and epsilon = 0.3946666666666667, win percentage = 0.0, 2022-04-29 12:32:01
Episode no = 4550; won: False; Q(s,a) = 212.64623270746918; reward = -216.0; and epsilon = 0.3933333333333333, win percentage = 0.0, 2022-04-29 12:32:28
Episode no = 4560; won: False; Q(s,a) = 181.12348430651144; reward = -284.0; and epsilon = 0.392, win percentage = 0.0, 2022-04-29 12:32:51
Episode no = 4570; won: False; Q(s,a) = 220.17236453432588; reward = -155.0; and epsilon = 0.3906666666666667, win percentage = 0.0, 2022-04-29 12:33:09
Episode no = 4580; won: False; Q(s,a) = 185.72188298396176; reward = -227.0; and epsilon = 0.3893333333333333, win percentage = 0.0, 2022-04-29 12:33:25
Episode no = 4590; won: False; Q(s,a) = 227.49518948563482; reward = -427.0; and epsilon = 0.388, win percentage = 0.0, 2022-04-29 12:33:41
Episode no = 4600; won: False; Q(s,a) = 194.16844846452224; reward = -133.0; and epsilon = 0.3866666666666667, win percentage = 0.0, 2022-04-29 12:34:04
Episode no = 4610; won: False; Q(s,a) = 211.75224474681488; reward = -280.0; and epsilon = 0.3853333333333333, win percentage = 0.0, 2022-04-29 12:34:21
Episode no = 4620; won: False; Q(s,a) = 205.81601948264586; reward = -125.0; and epsilon = 0.384, win percentage = 0.0, 2022-04-29 12:34:46
Episode no = 4630; won: False; Q(s,a) = 198.22614529115032; reward = -282.0; and epsilon = 0.3826666666666667, win percentage = 0.0, 2022-04-29 12:35:12
Episode no = 4640; won: False; Q(s,a) = 190.3729621758116; reward = -254.0; and epsilon = 0.3813333333333333, win percentage = 0.0, 2022-04-29 12:35:37
Episode no = 4650; won: False; Q(s,a) = 191.73672579097993; reward = -353.0; and epsilon = 0.38, win percentage = 0.0, 2022-04-29 12:35:54
Episode no = 4660; won: False; Q(s,a) = 183.68936146724266; reward = -412.0; and epsilon = 0.3786666666666667, win percentage = 0.0, 2022-04-29 12:36:14
Episode no = 4670; won: False; Q(s,a) = 180.55908910559435; reward = -320.0; and epsilon = 0.3773333333333333, win percentage = 0.0, 2022-04-29 12:36:39
Episode no = 4680; won: False; Q(s,a) = 204.3413380515122; reward = -350.0; and epsilon = 0.376, win percentage = 0.0, 2022-04-29 12:37:24
Episode no = 4690; won: False; Q(s,a) = 206.72471308215074; reward = -220.0; and epsilon = 0.3746666666666667, win percentage = 0.0, 2022-04-29 12:37:47
Episode no = 4700; won: False; Q(s,a) = 203.69571843248323; reward = -129.0; and epsilon = 0.3733333333333333, win percentage = 0.0, 2022-04-29 12:38:07
Episode no = 4710; won: False; Q(s,a) = 191.0589642519375; reward = -367.0; and epsilon = 0.372, win percentage = 0.0, 2022-04-29 12:38:20
Episode no = 4720; won: False; Q(s,a) = 249.73175399617574; reward = -74.0; and epsilon = 0.3706666666666667, win percentage = 0.0, 2022-04-29 12:38:36
Episode no = 4730; won: False; Q(s,a) = 190.99262702288138; reward = -441.0; and epsilon = 0.3693333333333333, win percentage = 0.0, 2022-04-29 12:38:49
Episode no = 4740; won: False; Q(s,a) = 184.64772229057706; reward = -357.0; and epsilon = 0.368, win percentage = 0.0, 2022-04-29 12:39:09
Episode no = 4750; won: False; Q(s,a) = 191.748379216454; reward = -321.0; and epsilon = 0.3666666666666667, win percentage = 0.0, 2022-04-29 12:39:30
Episode no = 4760; won: False; Q(s,a) = 187.43278820965165; reward = -483.0; and epsilon = 0.3653333333333333, win percentage = 0.0, 2022-04-29 12:39:47
Episode no = 4770; won: False; Q(s,a) = 183.77971086460522; reward = -418.0; and epsilon = 0.364, win percentage = 0.0, 2022-04-29 12:40:10
Episode no = 4780; won: False; Q(s,a) = 203.11106120328452; reward = -431.0; and epsilon = 0.3626666666666667, win percentage = 0.0, 2022-04-29 12:40:30
Episode no = 4790; won: False; Q(s,a) = 194.43525123481925; reward = -276.0; and epsilon = 0.3613333333333333, win percentage = 0.0, 2022-04-29 12:40:49
Episode no = 4800; won: False; Q(s,a) = 194.6024770742826; reward = -344.0; and epsilon = 0.36, win percentage = 0.0, 2022-04-29 12:41:09
Episode no = 4810; won: False; Q(s,a) = 215.75673965041378; reward = -146.0; and epsilon = 0.3586666666666667, win percentage = 0.0, 2022-04-29 12:41:27
Episode no = 4820; won: False; Q(s,a) = 187.5218583460203; reward = -446.0; and epsilon = 0.3573333333333333, win percentage = 0.0, 2022-04-29 12:41:47
Episode no = 4830; won: False; Q(s,a) = 187.2271652729527; reward = -438.0; and epsilon = 0.356, win percentage = 0.0, 2022-04-29 12:42:09
Episode no = 4840; won: False; Q(s,a) = 203.5308859896653; reward = -116.0; and epsilon = 0.3546666666666667, win percentage = 0.0, 2022-04-29 12:42:44
Episode no = 4850; won: False; Q(s,a) = 187.17352914211568; reward = -418.0; and epsilon = 0.3533333333333334, win percentage = 0.0, 2022-04-29 12:43:09
Episode no = 4860; won: False; Q(s,a) = 221.13196055440324; reward = -97.0; and epsilon = 0.352, win percentage = 0.0, 2022-04-29 12:43:27
Episode no = 4870; won: False; Q(s,a) = 191.96980546936086; reward = -181.0; and epsilon = 0.3506666666666667, win percentage = 0.0, 2022-04-29 12:43:48
Episode no = 4880; won: False; Q(s,a) = 190.09404285995606; reward = -319.0; and epsilon = 0.3493333333333334, win percentage = 0.0, 2022-04-29 12:44:13
Episode no = 4890; won: False; Q(s,a) = 209.58180901415633; reward = -150.0; and epsilon = 0.348, win percentage = 0.0, 2022-04-29 12:44:31
Episode no = 4900; won: False; Q(s,a) = 189.3668475816024; reward = -102.0; and epsilon = 0.3466666666666667, win percentage = 0.0, 2022-04-29 12:45:01
Episode no = 4910; won: False; Q(s,a) = 191.1100155992753; reward = -331.0; and epsilon = 0.3453333333333334, win percentage = 0.0, 2022-04-29 12:45:23
Episode no = 4920; won: False; Q(s,a) = 190.11270921987838; reward = -454.0; and epsilon = 0.344, win percentage = 0.0, 2022-04-29 12:45:41
Episode no = 4930; won: False; Q(s,a) = 232.65241973249093; reward = -93.0; and epsilon = 0.3426666666666667, win percentage = 0.0, 2022-04-29 12:46:12
Episode no = 4940; won: False; Q(s,a) = 227.31993693692885; reward = -133.0; and epsilon = 0.3413333333333334, win percentage = 0.0, 2022-04-29 12:46:33
Episode no = 4950; won: False; Q(s,a) = 214.58301878227465; reward = -155.0; and epsilon = 0.33999999999999997, win percentage = 0.0, 2022-04-29 12:46:58
Episode no = 4960; won: False; Q(s,a) = 188.2588793582746; reward = -325.0; and epsilon = 0.33866666666666667, win percentage = 0.0, 2022-04-29 12:47:24
Episode no = 4970; won: False; Q(s,a) = 238.84677754563072; reward = -162.0; and epsilon = 0.3373333333333334, win percentage = 0.0, 2022-04-29 12:47:53
Episode no = 4980; won: False; Q(s,a) = 243.31300850015768; reward = -331.0; and epsilon = 0.33599999999999997, win percentage = 0.0, 2022-04-29 12:48:10
Episode no = 4990; won: False; Q(s,a) = 231.4830857632536; reward = -306.0; and epsilon = 0.33466666666666667, win percentage = 0.0, 2022-04-29 12:48:32
Episode no = 5000; won: False; Q(s,a) = 207.68760767659379; reward = -287.0; and epsilon = 0.33333333333333337, win percentage = 0.0, 2022-04-29 12:48:57
Episode no = 5010; won: False; Q(s,a) = 209.68146497351105; reward = -199.0; and epsilon = 0.33199999999999996, win percentage = 0.0, 2022-04-29 12:49:17
Episode no = 5020; won: False; Q(s,a) = 190.33100148795572; reward = -442.0; and epsilon = 0.33066666666666666, win percentage = 0.0, 2022-04-29 12:49:39
Episode no = 5030; won: False; Q(s,a) = 207.71795971064017; reward = -337.0; and epsilon = 0.32933333333333337, win percentage = 0.0, 2022-04-29 12:49:59
Episode no = 5040; won: False; Q(s,a) = 199.32303821357291; reward = -301.0; and epsilon = 0.32799999999999996, win percentage = 0.0, 2022-04-29 12:50:24
Episode no = 5050; won: False; Q(s,a) = 210.71272876785432; reward = -164.0; and epsilon = 0.32666666666666666, win percentage = 0.0, 2022-04-29 12:50:48
Episode no = 5060; won: False; Q(s,a) = 185.79923188942516; reward = -375.0; and epsilon = 0.32533333333333336, win percentage = 0.0, 2022-04-29 12:51:07
Episode no = 5070; won: False; Q(s,a) = 215.58386550295026; reward = -105.0; and epsilon = 0.32399999999999995, win percentage = 0.0, 2022-04-29 12:51:33
Episode no = 5080; won: False; Q(s,a) = 193.3872545265235; reward = -445.0; and epsilon = 0.32266666666666666, win percentage = 0.0, 2022-04-29 12:51:45
Episode no = 5090; won: False; Q(s,a) = 203.49452566984445; reward = -444.0; and epsilon = 0.32133333333333336, win percentage = 0.0, 2022-04-29 12:52:07
Episode no = 5100; won: False; Q(s,a) = 182.73411069729738; reward = -459.0; and epsilon = 0.31999999999999995, win percentage = 0.0, 2022-04-29 12:52:28
Episode no = 5110; won: False; Q(s,a) = 198.60088788423857; reward = -303.0; and epsilon = 0.31866666666666665, win percentage = 0.0, 2022-04-29 12:52:50
Episode no = 5120; won: False; Q(s,a) = 247.3289574754702; reward = -94.0; and epsilon = 0.31733333333333336, win percentage = 0.0, 2022-04-29 12:53:15
Episode no = 5130; won: False; Q(s,a) = 209.06930227467444; reward = -219.0; and epsilon = 0.31599999999999995, win percentage = 0.0, 2022-04-29 12:53:44
Episode no = 5140; won: False; Q(s,a) = 176.67228610052385; reward = -167.0; and epsilon = 0.31466666666666665, win percentage = 0.0, 2022-04-29 12:53:58
Episode no = 5150; won: False; Q(s,a) = 182.71974405321927; reward = -297.0; and epsilon = 0.31333333333333335, win percentage = 0.0, 2022-04-29 12:54:14
Episode no = 5160; won: False; Q(s,a) = 210.31642866417212; reward = -180.0; and epsilon = 0.31200000000000006, win percentage = 0.0, 2022-04-29 12:54:31
Episode no = 5170; won: False; Q(s,a) = 217.22681768748623; reward = -139.0; and epsilon = 0.31066666666666665, win percentage = 0.0, 2022-04-29 12:54:54
Episode no = 5180; won: False; Q(s,a) = 216.20048533488315; reward = -128.0; and epsilon = 0.30933333333333335, win percentage = 0.0, 2022-04-29 12:55:19
Episode no = 5190; won: False; Q(s,a) = 211.1390515512528; reward = -120.0; and epsilon = 0.30800000000000005, win percentage = 0.0, 2022-04-29 12:55:48
Episode no = 5200; won: False; Q(s,a) = 216.80662955561579; reward = -224.0; and epsilon = 0.30666666666666664, win percentage = 0.0, 2022-04-29 12:56:09
Episode no = 5210; won: False; Q(s,a) = 207.11301009858903; reward = -73.0; and epsilon = 0.30533333333333335, win percentage = 0.0, 2022-04-29 12:56:36
Episode no = 5220; won: False; Q(s,a) = 207.5126969375097; reward = -280.0; and epsilon = 0.30400000000000005, win percentage = 0.0, 2022-04-29 12:56:54
Episode no = 5230; won: False; Q(s,a) = 209.76408175102569; reward = -209.0; and epsilon = 0.30266666666666664, win percentage = 0.0, 2022-04-29 12:57:25
Episode no = 5240; won: False; Q(s,a) = 203.82868278678148; reward = -111.0; and epsilon = 0.30133333333333334, win percentage = 0.0, 2022-04-29 12:57:44
Episode no = 5250; won: False; Q(s,a) = 185.25297311451908; reward = -174.0; and epsilon = 0.30000000000000004, win percentage = 0.0, 2022-04-29 12:58:08
Episode no = 5260; won: False; Q(s,a) = 211.37387809479856; reward = -102.0; and epsilon = 0.29866666666666664, win percentage = 0.0, 2022-04-29 12:58:42
Episode no = 5270; won: False; Q(s,a) = 223.23314088982713; reward = -141.0; and epsilon = 0.29733333333333334, win percentage = 0.0, 2022-04-29 12:59:10
Episode no = 5280; won: False; Q(s,a) = 209.10566045400992; reward = -202.0; and epsilon = 0.29600000000000004, win percentage = 0.0, 2022-04-29 12:59:33
Episode no = 5290; won: False; Q(s,a) = 198.48005069804512; reward = 13.0; and epsilon = 0.29466666666666663, win percentage = 0.0, 2022-04-29 12:59:53
Episode no = 5300; won: False; Q(s,a) = 199.6926727896478; reward = -221.0; and epsilon = 0.29333333333333333, win percentage = 0.0, 2022-04-29 13:00:20
Episode no = 5310; won: False; Q(s,a) = 219.29817425728712; reward = -136.0; and epsilon = 0.29200000000000004, win percentage = 0.0, 2022-04-29 13:00:53
Episode no = 5320; won: False; Q(s,a) = 207.00655354479912; reward = -23.0; and epsilon = 0.29066666666666663, win percentage = 0.0, 2022-04-29 13:01:14
Episode no = 5330; won: False; Q(s,a) = 192.70104795291394; reward = -109.0; and epsilon = 0.28933333333333333, win percentage = 0.0, 2022-04-29 13:01:32
Episode no = 5340; won: False; Q(s,a) = 206.2344047047248; reward = -205.0; and epsilon = 0.28800000000000003, win percentage = 0.0, 2022-04-29 13:02:03
Episode no = 5350; won: True; Q(s,a) = 209.1178968636505; reward = 618.0; and epsilon = 0.2866666666666666, win percentage = 0.2, 2022-04-29 13:02:42
Episode no = 5360; won: False; Q(s,a) = 208.27002589607233; reward = -241.0; and epsilon = 0.2853333333333333, win percentage = 0.0, 2022-04-29 13:03:10
Episode no = 5370; won: False; Q(s,a) = 185.62180965159658; reward = -24.0; and epsilon = 0.28400000000000003, win percentage = 0.0, 2022-04-29 13:03:30
Episode no = 5380; won: False; Q(s,a) = 197.84173719814493; reward = -165.0; and epsilon = 0.2826666666666666, win percentage = 0.0, 2022-04-29 13:03:54
Episode no = 5390; won: False; Q(s,a) = 209.6882640260062; reward = -42.0; and epsilon = 0.2813333333333333, win percentage = 0.1, 2022-04-29 13:04:30
Episode no = 5400; won: False; Q(s,a) = 229.375499279862; reward = -34.0; and epsilon = 0.28, win percentage = 0.0, 2022-04-29 13:05:05
Episode no = 5410; won: False; Q(s,a) = 272.7229639099393; reward = -418.0; and epsilon = 0.2786666666666666, win percentage = 0.0, 2022-04-29 13:05:30
Episode no = 5420; won: False; Q(s,a) = 200.00794213599661; reward = -104.0; and epsilon = 0.2773333333333333, win percentage = 0.0, 2022-04-29 13:06:06
Episode no = 5430; won: False; Q(s,a) = 217.46794215232285; reward = -10.0; and epsilon = 0.276, win percentage = 0.0, 2022-04-29 13:06:35
Episode no = 5440; won: False; Q(s,a) = 215.331247615197; reward = -53.0; and epsilon = 0.2746666666666666, win percentage = 0.0, 2022-04-29 13:07:14
Episode no = 5450; won: False; Q(s,a) = 194.0058806185525; reward = 114.0; and epsilon = 0.2733333333333333, win percentage = 0.1, 2022-04-29 13:07:38
Episode no = 5460; won: False; Q(s,a) = 214.86202036253272; reward = -116.0; and epsilon = 0.272, win percentage = 0.1, 2022-04-29 13:08:03
Episode no = 5470; won: False; Q(s,a) = 204.23945987629128; reward = -1.0; and epsilon = 0.2706666666666667, win percentage = 0.0, 2022-04-29 13:08:31
Episode no = 5480; won: False; Q(s,a) = 228.5647851836094; reward = -415.0; and epsilon = 0.2693333333333333, win percentage = 0.0, 2022-04-29 13:08:56
